Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
yonahlossee_SG_Blood	yonahlossee	SG	Blood	5	4163	4001	282	6.77396	1.70766	0.20693	0.00705	0.97400	0.01036	0.00158	0.05032	0.03993	0.00310	0.94968	0.03993	0.00310	0.02994	0.01260	0.00174	0.97006	0.01260	0.00174	0.04408	0.02899	0.00264	-0.00937	0.00712	0.00705
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	0	4201	4037	240	5.71293	1.21542	0.16906	0.00634	0.97548	0.01065	0.00159	0.04642	0.04023	0.00309	0.95358	0.04023	0.00309	0.02654	0.01181	0.00168	0.97346	0.01181	0.00168	0.04761	0.04035	0.00310	0.00179	0.00303	0.00634
glutinosus_SG_FFS	glutinosus	SG	FFS	1	2181	2111	161	7.38193	1.89913	1.67973	0.02775	0.97600	0.00887	0.00202	0.04071	0.02930	0.00367	0.95929	0.02930	0.00367	0.02911	0.01158	0.00230	0.97089	0.01158	0.00230	0.04215	0.02769	0.00356	0.00244	0.00952	0.02775
welleri_IGG_FFS	welleri	IGG	FFS	624	3592	3529	242	6.73719	1.00780	0.00774	0.00147	0.96652	0.01557	0.00208	0.06640	0.06180	0.00415	0.93360	0.06180	0.00415	0.03358	0.01563	0.00209	0.96642	0.01563	0.00209	0.06668	0.06185	0.00415	0.00042	0.00063	0.00147
cinereus_IGG_FFS	cinereus	IGG	FFS	41	3902	3751	476	12.19887	3.07458	1.04571	0.01637	0.96568	0.01099	0.00168	0.06010	0.03649	0.00306	0.93990	0.03649	0.00306	0.04431	0.01564	0.00200	0.95569	0.01564	0.00200	0.05535	0.02621	0.00259	-0.00799	0.01686	0.01637
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	3	4200	4036	298	7.09524	2.45643	0.34295	0.00904	0.97514	0.00938	0.00149	0.04607	0.03425	0.00286	0.95393	0.03425	0.00286	0.02974	0.01213	0.00170	0.97026	0.01213	0.00170	0.03729	0.01938	0.00215	-0.01457	0.01308	0.00904
cinereus_SG_FFS	cinereus	SG	FFS	57	2862	2773	205	7.16282	1.70161	0.67080	0.01531	0.97310	0.01078	0.00194	0.05288	0.04220	0.00384	0.94712	0.04220	0.00384	0.03082	0.01287	0.00212	0.96918	0.01287	0.00212	0.04772	0.03434	0.00346	-0.00863	0.00558	0.01531
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	8	3664	3530	271	7.39629	2.27265	0.65428	0.01336	0.97337	0.01029	0.00168	0.05190	0.04019	0.00331	0.94810	0.04019	0.00331	0.03127	0.01283	0.00187	0.96873	0.01283	0.00187	0.04224	0.02522	0.00262	-0.01598	0.01128	0.01336
montanus_SG_Fresh	montanus	SG	Fresh	36	4202	4038	480	11.42313	4.92694	0.08345	0.00446	0.96850	0.01063	0.00159	0.05694	0.03623	0.00294	0.94306	0.03623	0.00294	0.03977	0.01437	0.00185	0.96023	0.01437	0.00185	0.04427	0.01781	0.00206	-0.02381	0.02035	0.00446
yonahlossee_SG_FFS	yonahlossee	SG	FFS	5	4202	4038	303	7.21085	2.12137	0.24616	0.00765	0.97269	0.01082	0.00160	0.05200	0.04095	0.00312	0.94800	0.04095	0.00312	0.03148	0.01316	0.00177	0.96852	0.01316	0.00177	0.04145	0.02303	0.00234	-0.01623	0.01166	0.00765
montanus_IGG_Fresh	montanus	IGG	Fresh	13	4201	4037	292	6.95073	1.59843	0.24037	0.00756	0.97292	0.01089	0.00161	0.05201	0.04164	0.00315	0.94799	0.04164	0.00315	0.03092	0.01307	0.00176	0.96908	0.01307	0.00176	0.04701	0.03237	0.00278	-0.00750	0.00691	0.00756
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	4	4179	4017	343	8.20771	2.88323	0.42533	0.01009	0.97212	0.01048	0.00158	0.05292	0.03939	0.00307	0.94708	0.03939	0.00307	0.03324	0.01323	0.00178	0.96676	0.01323	0.00178	0.04076	0.02027	0.00220	-0.02036	0.01610	0.01009
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	1	4101	3943	321	7.82736	1.75274	0.18617	0.00674	0.97171	0.01063	0.00161	0.05462	0.04080	0.00315	0.94538	0.04080	0.00315	0.03371	0.01369	0.00183	0.96629	0.01369	0.00183	0.04779	0.02881	0.00265	-0.01024	0.00794	0.00674
glutinosus_SG_Blood	glutinosus	SG	Blood	34	4202	4038	768	18.27701	3.72204	0.24169	0.00758	0.94885	0.01504	0.00189	0.08508	0.04560	0.00329	0.91492	0.04560	0.00329	0.06699	0.02234	0.00231	0.93301	0.02234	0.00231	0.07755	0.03000	0.00267	-0.01333	0.02866	0.00758
montanus_SG_FFS	montanus	SG	FFS	2	3549	3413	203	5.71992	1.66413	0.50328	0.01191	0.97772	0.00913	0.00160	0.04053	0.03264	0.00303	0.95947	0.03264	0.00303	0.02532	0.01087	0.00175	0.97468	0.01087	0.00175	0.03882	0.02785	0.00280	-0.00290	0.00704	0.01191
montanus_IGG_FFS	montanus	IGG	FFS	10	3515	3388	290	8.25036	2.73883	2.61362	0.02727	0.97441	0.00912	0.00161	0.04591	0.03115	0.00298	0.95409	0.03115	0.00298	0.03164	0.01223	0.00187	0.96836	0.01223	0.00187	0.04148	0.02332	0.00258	-0.00784	0.01032	0.02727
