Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
cinereus_IGG_FFS	cinereus	IGG	FFS	11	2195	2188	333	15.17084	7.70387	0.88492	0.02008	0.96948	0.00860	0.00198	0.05200	0.02535	0.00340	0.94800	0.02535	0.00340	0.04198	0.01320	0.00245	0.95802	0.01320	0.00245	0.04498	0.01518	0.00263	-0.01376	0.01609	0.02008
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	5	2221	2213	130	5.85322	1.94147	0.05513	0.00498	0.97884	0.00811	0.00191	0.03962	0.02996	0.00367	0.96038	0.02996	0.00367	0.02521	0.01046	0.00217	0.97479	0.01046	0.00217	0.03377	0.01883	0.00291	-0.00878	0.00837	0.00498
cinereus_SG_FFS	cinereus	SG	FFS	37	2196	2189	238	10.83789	6.17623	2.52155	0.03389	0.97430	0.00811	0.00192	0.04523	0.02631	0.00346	0.95477	0.02631	0.00346	0.03387	0.01176	0.00231	0.96613	0.01176	0.00231	0.03719	0.01420	0.00254	-0.01583	0.01633	0.03389
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	5	2208	2200	179	8.10688	3.70516	0.42005	0.01379	0.97703	0.00754	0.00185	0.04367	0.02810	0.00357	0.95633	0.02810	0.00357	0.02980	0.01108	0.00224	0.97020	0.01108	0.00224	0.03488	0.01531	0.00263	-0.01603	0.01175	0.01379
montanus_SG_Fresh	montanus	SG	Fresh	10	2222	2214	259	11.65617	2.99910	0.00090	0.00064	0.96617	0.01102	0.00223	0.06406	0.04017	0.00425	0.93594	0.04017	0.00425	0.04333	0.01542	0.00263	0.95667	0.01542	0.00263	0.05200	0.02220	0.00316	-0.02065	0.01463	0.00064
yonahlossee_SG_FFS	yonahlossee	SG	FFS	2	2222	2214	90	4.05041	1.69397	0.70954	0.01787	0.98417	0.00669	0.00173	0.03068	0.02573	0.00340	0.96932	0.02573	0.00340	0.01779	0.00777	0.00187	0.98221	0.00777	0.00187	0.03011	0.02451	0.00332	-0.00099	0.00147	0.01787
montanus_IGG_Fresh	montanus	IGG	Fresh	4	2221	2213	227	10.22062	5.11751	0.67222	0.01740	0.97171	0.00908	0.00202	0.04729	0.02710	0.00349	0.95271	0.02710	0.00349	0.03682	0.01346	0.00246	0.96318	0.01346	0.00246	0.04077	0.01650	0.00273	-0.01189	0.01625	0.01740
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	3	2222	2214	134	6.03060	3.98650	0.01603	0.00269	0.98054	0.00713	0.00179	0.03735	0.02697	0.00348	0.96265	0.02697	0.00348	0.02391	0.00967	0.00209	0.97609	0.00967	0.00209	0.02732	0.01263	0.00238	-0.01829	0.01218	0.00269
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	6	2207	2199	163	7.38559	3.22746	0.78051	0.01881	0.97952	0.00656	0.00172	0.03395	0.01973	0.00299	0.96605	0.01973	0.00299	0.02702	0.01000	0.00213	0.97298	0.01000	0.00213	0.03193	0.01416	0.00253	-0.00323	0.01146	0.01881
glutinosus_SG_Blood	glutinosus	SG	Blood	13	2215	2207	274	12.37020	2.69255	0.56984	0.01604	0.96287	0.01170	0.00230	0.05500	0.03084	0.00373	0.94500	0.03084	0.00373	0.04813	0.01739	0.00280	0.95187	0.01739	0.00280	0.05974	0.02708	0.00350	0.00851	0.02538	0.01604
