Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
montanus_IGG_FFS	montanus	IGG	FFS	0	42	39	4	9.52381	1.50000	0.25610	0.07809	0.96429	0.01394	0.01822	0.07143	0.05575	0.03643	0.92857	0.05575	0.03643	0.04167	0.01728	0.02028	0.95833	0.01728	0.02028	0.06349	0.04330	0.03211	-0.01190	0.00595	0.07809
cinereus_IGG_Blood	cinereus	IGG	Blood	1	24	22	0	0.00000	1.20833	0.17210	0.08468	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08468
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	0	49	46	14	28.57143	2.00000	0.00000	0.00000	0.88265	0.03933	0.02833	0.23469	0.15731	0.05666	0.76531	0.15731	0.05666	0.13010	0.04424	0.03005	0.86990	0.04424	0.03005	0.17347	0.07866	0.04007	-0.09184	0.03827	0.00000
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	0	49	47	12	24.48980	2.32653	0.22449	0.06769	0.91497	0.02532	0.02273	0.15646	0.08728	0.04220	0.84354	0.08728	0.04220	0.10601	0.03631	0.02722	0.89399	0.03631	0.02722	0.13197	0.05653	0.03396	-0.04195	0.02055	0.06769
glutinosus_SG_Fresh	glutinosus	SG	Fresh	0	49	47	13	26.53061	2.00000	0.00000	0.00000	0.87245	0.04719	0.03103	0.25510	0.18878	0.06207	0.74490	0.18878	0.06207	0.13010	0.04815	0.03135	0.86990	0.04815	0.03135	0.17347	0.08560	0.04180	-0.12245	0.04719	0.00000
yonahlossee_SG_Blood	yonahlossee	SG	Blood	0	49	47	11	22.44898	2.71429	0.20833	0.06521	0.92347	0.02368	0.02198	0.12585	0.06543	0.03654	0.87415	0.06543	0.03654	0.09495	0.03314	0.02601	0.90505	0.03314	0.02601	0.11497	0.04848	0.03145	-0.02098	0.02355	0.06521
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	0	25	23	4	16.00000	1.64000	0.24000	0.09798	0.96000	0.00875	0.01871	0.08000	0.03500	0.03742	0.92000	0.03500	0.03742	0.06000	0.01969	0.02806	0.94000	0.01969	0.02806	0.08000	0.03500	0.03742	0.00000	0.00000	0.09798
glutinosus_SG_FFS	glutinosus	SG	FFS	0	11	11	4	36.36364	1.54545	0.27273	0.15746	0.86364	0.04205	0.06182	0.27273	0.16818	0.12365	0.72727	0.16818	0.12365	0.15909	0.05028	0.06761	0.84091	0.05028	0.06761	0.27273	0.16818	0.12365	0.00000	0.00000	0.15746
welleri_IGG_FFS	welleri	IGG	FFS	5	32	31	4	12.50000	2.81250	0.15726	0.07010	0.96615	0.00845	0.01625	0.06771	0.03380	0.03250	0.93229	0.03380	0.03250	0.04905	0.01750	0.02338	0.95095	0.01750	0.02338	0.06354	0.02920	0.03021	-0.00781	0.00195	0.07010
cinereus_IGG_FFS	cinereus	IGG	FFS	0	14	14	0	0.00000	2.14286	0.74725	0.23103	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.23103
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	0	49	47	12	24.48980	2.61224	0.24235	0.07033	0.89796	0.03451	0.02654	0.20408	0.13804	0.05308	0.79592	0.13804	0.05308	0.11565	0.04229	0.02938	0.88435	0.04229	0.02938	0.14286	0.06500	0.03642	-0.10204	0.04059	0.07033
cinereus_SG_FFS	cinereus	SG	FFS	0	4	4	0	0.00000	1.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	0	49	47	13	26.53061	3.40816	0.53827	0.10481	0.88776	0.03900	0.02821	0.22449	0.15602	0.05643	0.77551	0.15602	0.05643	0.12287	0.04417	0.03003	0.87713	0.04417	0.03003	0.14645	0.06320	0.03591	-0.13401	0.06718	0.10481
montanus_SG_Fresh	montanus	SG	Fresh	0	49	47	14	28.57143	5.00000	0.00000	0.00000	0.87959	0.03999	0.02857	0.24082	0.15997	0.05714	0.75918	0.15997	0.05714	0.13347	0.04624	0.03072	0.86653	0.04624	0.03072	0.14830	0.05709	0.03413	-0.17106	0.09264	0.00000
yonahlossee_SG_FFS	yonahlossee	SG	FFS	0	49	47	15	30.61224	2.34694	0.43963	0.09472	0.89269	0.03052	0.02496	0.21463	0.12208	0.04991	0.78537	0.12208	0.04991	0.13180	0.04118	0.02899	0.86820	0.04118	0.02899	0.17080	0.06942	0.03764	-0.07012	0.02736	0.09472
montanus_IGG_Fresh	montanus	IGG	Fresh	0	49	47	9	18.36735	4.79592	0.16582	0.05817	0.93265	0.02516	0.02266	0.13469	0.10065	0.04532	0.86531	0.10065	0.04532	0.07633	0.02951	0.02454	0.92367	0.02951	0.02454	0.08481	0.03643	0.02727	-0.09155	0.05690	0.05817
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	0	49	47	14	28.57143	3.32653	0.26616	0.07370	0.89031	0.03419	0.02642	0.21939	0.13677	0.05283	0.78061	0.13677	0.05283	0.12833	0.04356	0.02982	0.87167	0.04356	0.02982	0.15010	0.05948	0.03484	-0.12245	0.05518	0.07370
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	0	49	47	18	36.73469	6.63265	0.73724	0.12266	0.87150	0.03927	0.02831	0.23950	0.13703	0.05288	0.76050	0.13703	0.05288	0.14704	0.04529	0.03040	0.85296	0.04529	0.03040	0.15877	0.05259	0.03276	-0.15397	0.08344	0.12266
glutinosus_SG_Blood	glutinosus	SG	Blood	3	49	47	20	40.81633	3.00000	0.00000	0.00000	0.88776	0.02475	0.02248	0.21088	0.08655	0.04203	0.78912	0.08655	0.04203	0.15079	0.03729	0.02759	0.84921	0.03729	0.02759	0.18095	0.05370	0.03311	-0.05385	0.02879	0.00000
montanus_SG_FFS	montanus	SG	FFS	0	47	45	10	21.27660	3.48936	3.25532	0.26318	0.93369	0.01977	0.02051	0.13262	0.07908	0.04102	0.86738	0.07908	0.04102	0.08513	0.02886	0.02478	0.91487	0.02886	0.02478	0.10710	0.05076	0.03286	-0.05000	0.02378	0.26318
montanus_IGG_FFS	montanus	IGG	FFS	0	43	41	5	11.62791	3.16279	2.33001	0.23278	0.95775	0.01471	0.01850	0.08450	0.05885	0.03700	0.91550	0.05885	0.03700	0.05218	0.02140	0.02231	0.94782	0.02140	0.02231	0.06321	0.03159	0.02710	-0.03779	0.01528	0.23278
cinereus_IGG_Blood	cinereus	IGG	Blood	2	28	28	3	10.71429	1.78571	0.91534	0.18081	0.95536	0.01877	0.02589	0.08929	0.07507	0.05178	0.91071	0.07507	0.05178	0.04911	0.02123	0.02753	0.95089	0.02123	0.02753	0.08929	0.07507	0.05178	0.00000	0.00000	0.18081
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	0	49	47	14	28.57143	2.00000	0.00000	0.00000	0.88265	0.03933	0.02833	0.23469	0.15731	0.05666	0.76531	0.15731	0.05666	0.13010	0.04424	0.03005	0.86990	0.04424	0.03005	0.17347	0.07866	0.04007	-0.09184	0.03827	0.00000
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	0	49	49	13	26.53061	4.20408	0.41582	0.09212	0.90306	0.02996	0.02473	0.17755	0.10605	0.04652	0.82245	0.10605	0.04652	0.11638	0.04011	0.02861	0.88362	0.04011	0.02861	0.13064	0.05052	0.03211	-0.08572	0.05315	0.09212
glutinosus_SG_Fresh	glutinosus	SG	Fresh	2	49	49	19	38.77551	2.00000	0.00000	0.00000	0.83673	0.04831	0.03140	0.32653	0.19324	0.06280	0.67347	0.19324	0.06280	0.17857	0.05273	0.03281	0.82143	0.05273	0.03281	0.23810	0.09375	0.04374	-0.13265	0.04974	0.00000
yonahlossee_SG_Blood	yonahlossee	SG	Blood	0	49	49	9	18.36735	1.77551	0.17772	0.06022	0.93367	0.02285	0.02160	0.11224	0.07568	0.03930	0.88776	0.07568	0.03930	0.07908	0.02910	0.02437	0.92092	0.02910	0.02437	0.10544	0.05173	0.03249	-0.01020	0.03635	0.06022
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	0	25	25	4	16.00000	1.64000	0.24000	0.09798	0.96000	0.00875	0.01871	0.08000	0.03500	0.03742	0.92000	0.03500	0.03742	0.06000	0.01969	0.02806	0.94000	0.01969	0.02806	0.08000	0.03500	0.03742	0.00000	0.00000	0.09798
glutinosus_SG_FFS	glutinosus	SG	FFS	0	40	40	9	22.50000	2.00000	0.92308	0.15191	0.90708	0.03280	0.02864	0.18583	0.13122	0.05728	0.81417	0.13122	0.05728	0.10460	0.03909	0.03126	0.89540	0.03909	0.03126	0.16583	0.11017	0.05248	-0.03631	0.01534	0.15191
welleri_IGG_FFS	welleri	IGG	FFS	5	32	32	5	15.62500	3.37500	0.62903	0.14020	0.96745	0.00635	0.01409	0.06510	0.02542	0.02818	0.93490	0.02542	0.02818	0.05067	0.01499	0.02164	0.94933	0.01499	0.02164	0.06510	0.02542	0.02818	0.00000	0.00000	0.14020
cinereus_IGG_FFS	cinereus	IGG	FFS	0	14	14	0	0.00000	6.71429	3.29670	0.48526	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.48526
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	0	49	49	9	18.36735	1.61224	0.24235	0.07033	0.93367	0.02285	0.02160	0.07143	0.04167	0.02916	0.92857	0.04167	0.02916	0.07908	0.02910	0.02437	0.92092	0.02910	0.02437	0.11224	0.06179	0.03551	0.06122	0.05867	0.07033
cinereus_SG_FFS	cinereus	SG	FFS	3	24	24	0	0.00000	1.20833	0.17210	0.08468	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08468
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	0	47	47	12	25.53191	1.95745	0.04163	0.02976	0.88830	0.04024	0.02926	0.22340	0.16096	0.05852	0.77660	0.16096	0.05852	0.11968	0.04345	0.03040	0.88032	0.04345	0.03040	0.15957	0.07724	0.04054	-0.09574	0.03955	0.02976
montanus_SG_Fresh	montanus	SG	Fresh	0	49	49	14	28.57143	5.00000	0.00000	0.00000	0.88571	0.03542	0.02688	0.22857	0.14167	0.05377	0.77143	0.14167	0.05377	0.13306	0.04584	0.03059	0.86694	0.04584	0.03059	0.14785	0.05660	0.03399	-0.15095	0.07026	0.00000
yonahlossee_SG_FFS	yonahlossee	SG	FFS	0	49	49	15	30.61224	2.32653	0.39116	0.08935	0.89558	0.02949	0.02453	0.20884	0.11795	0.04906	0.79116	0.11795	0.04906	0.12926	0.03986	0.02852	0.87074	0.03986	0.02852	0.16848	0.06826	0.03732	-0.06378	0.02482	0.08935
