Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	5	2330	2312	178	7.63948	1.27983	0.20161	0.00930	0.96652	0.01444	0.00249	0.06609	0.05703	0.00495	0.93391	0.05703	0.00495	0.03584	0.01576	0.00260	0.96416	0.01576	0.00260	0.06280	0.05139	0.00470	-0.00494	0.00373	0.00930
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	2	2334	2321	227	9.72579	3.08912	0.33239	0.01193	0.96640	0.01227	0.00229	0.06291	0.04588	0.00443	0.93709	0.04588	0.00443	0.04041	0.01605	0.00262	0.95959	0.01605	0.00262	0.04811	0.02281	0.00313	-0.02533	0.02193	0.01193
glutinosus_SG_Fresh	glutinosus	SG	Fresh	9	2333	2320	300	12.85898	1.95114	0.04650	0.00446	0.95349	0.01665	0.00267	0.09001	0.06415	0.00524	0.90999	0.06415	0.00524	0.05540	0.02130	0.00302	0.94460	0.02130	0.00302	0.07501	0.03961	0.00412	-0.02250	0.01525	0.00446
yonahlossee_SG_Blood	yonahlossee	SG	Blood	5	2317	2304	201	8.67501	2.26586	0.35416	0.01236	0.96903	0.01161	0.00224	0.05920	0.04376	0.00435	0.94080	0.04376	0.00435	0.03680	0.01484	0.00253	0.96320	0.01484	0.00253	0.04749	0.02532	0.00331	-0.01901	0.01288	0.01236
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	1	2293	2280	159	6.93415	1.25687	0.19097	0.00913	0.96893	0.01368	0.00244	0.06215	0.05471	0.00488	0.93785	0.05471	0.00488	0.03287	0.01469	0.00253	0.96713	0.01469	0.00253	0.05677	0.04638	0.00450	-0.00807	0.00397	0.00913
glutinosus_SG_FFS	glutinosus	SG	FFS	1	971	965	59	6.07621	1.43666	0.56583	0.02414	0.97777	0.00882	0.00301	0.03896	0.03097	0.00565	0.96104	0.03097	0.00565	0.02584	0.01079	0.00333	0.97416	0.01079	0.00333	0.04175	0.03149	0.00570	0.00484	0.00733	0.02414
welleri_IGG_FFS	welleri	IGG	FFS	414	2282	2272	307	13.45311	4.64592	0.63126	0.01663	0.96043	0.01355	0.00244	0.07636	0.05132	0.00474	0.92364	0.05132	0.00474	0.04892	0.01778	0.00279	0.95108	0.01778	0.00279	0.05537	0.02303	0.00318	-0.03897	0.02620	0.01663
cinereus_IGG_FFS	cinereus	IGG	FFS	9	2267	2255	363	16.01235	5.13763	1.44795	0.02527	0.96347	0.01031	0.00213	0.06562	0.03436	0.00389	0.93438	0.03436	0.00389	0.04980	0.01577	0.00264	0.95020	0.01577	0.00264	0.05557	0.01989	0.00296	-0.01911	0.01875	0.02527
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	2	2325	2312	178	7.65591	1.84688	0.12973	0.00747	0.96903	0.01270	0.00234	0.06022	0.04930	0.00460	0.93978	0.04930	0.00460	0.03462	0.01475	0.00252	0.96538	0.01475	0.00252	0.04703	0.02757	0.00344	-0.01978	0.01209	0.00747
cinereus_SG_FFS	cinereus	SG	FFS	35	2253	2241	304	13.49312	4.52907	3.24394	0.03795	0.96503	0.01103	0.00221	0.06216	0.03701	0.00405	0.93784	0.03701	0.00405	0.04544	0.01570	0.00264	0.95456	0.01570	0.00264	0.05281	0.02213	0.00313	-0.01725	0.01971	0.03795
