Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
glutinosus_SG_Blood	glutinosus	SG	Blood	79	26831	26233	4143	15.44109	2.46349	0.28408	0.00325	0.95064	0.01578	0.00077	0.08590	0.05288	0.00140	0.91410	0.05288	0.00140	0.06228	0.02230	0.00091	0.93772	0.02230	0.00091	0.07872	0.03607	0.00116	-0.01168	0.02483	0.00325
montanus_SG_FFS	montanus	SG	FFS	29	25587	25035	2423	9.46965	2.24278	0.58969	0.00480	0.96713	0.01210	0.00069	0.06236	0.04542	0.00133	0.93764	0.04542	0.00133	0.03939	0.01555	0.00078	0.96061	0.01555	0.00078	0.05352	0.03089	0.00110	-0.01450	0.01251	0.00480
montanus_IGG_FFS	montanus	IGG	FFS	41	20444	20048	1928	9.43064	2.14821	0.70630	0.00588	0.96690	0.01232	0.00078	0.06291	0.04628	0.00150	0.93709	0.04628	0.00150	0.03937	0.01563	0.00087	0.96063	0.01563	0.00087	0.05377	0.03161	0.00124	-0.01524	0.01254	0.00588
cinereus_IGG_Blood	cinereus	IGG	Blood	421	25376	24884	2565	10.10798	2.25926	0.99536	0.00626	0.96784	0.01108	0.00066	0.05465	0.03597	0.00119	0.94535	0.03597	0.00119	0.04010	0.01522	0.00077	0.95990	0.01522	0.00077	0.05569	0.03271	0.00114	0.00167	0.01314	0.00626
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	9	26808	26213	2478	9.24351	1.34714	0.22664	0.00291	0.96188	0.01559	0.00076	0.07483	0.06114	0.00151	0.92517	0.06114	0.00151	0.04217	0.01779	0.00081	0.95783	0.01779	0.00081	0.06987	0.05264	0.00140	-0.00744	0.00579	0.00291
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	10	26846	26678	3361	12.51956	5.06593	0.54510	0.00451	0.96090	0.01337	0.00071	0.07359	0.04895	0.00135	0.92641	0.04895	0.00135	0.04839	0.01827	0.00082	0.95161	0.01827	0.00082	0.05355	0.02238	0.00091	-0.03806	0.02611	0.00451
glutinosus_SG_Fresh	glutinosus	SG	Fresh	25	26843	26675	4239	15.79183	1.99877	0.00123	0.00021	0.94284	0.01986	0.00086	0.10604	0.07300	0.00165	0.89396	0.07300	0.00165	0.06806	0.02531	0.00097	0.93194	0.02531	0.00097	0.09077	0.04503	0.00130	-0.02291	0.02334	0.00021
yonahlossee_SG_Blood	yonahlossee	SG	Blood	6	26796	26628	2907	10.84863	2.87584	0.13211	0.00222	0.96253	0.01349	0.00071	0.07062	0.04994	0.00137	0.92938	0.04994	0.00137	0.04515	0.01765	0.00081	0.95485	0.01765	0.00081	0.05470	0.02603	0.00099	-0.02719	0.01989	0.00222
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	3	26831	26663	2119	7.89758	1.29798	0.20919	0.00279	0.96530	0.01495	0.00075	0.06906	0.05951	0.00149	0.93094	0.05951	0.00149	0.03709	0.01627	0.00078	0.96291	0.01627	0.00078	0.06198	0.04841	0.00134	-0.01062	0.00570	0.00279
glutinosus_SG_FFS	glutinosus	SG	FFS	7	17385	17302	1921	11.04976	2.17987	1.44504	0.00912	0.96440	0.01245	0.00085	0.06110	0.04133	0.00154	0.93890	0.04133	0.00154	0.04377	0.01655	0.00098	0.95623	0.01655	0.00098	0.06163	0.03688	0.00146	0.00077	0.01478	0.00912
welleri_IGG_FFS	welleri	IGG	FFS	4371	26053	25930	2868	11.00833	2.81611	0.23399	0.00300	0.96272	0.01361	0.00072	0.07212	0.05201	0.00141	0.92788	0.05201	0.00141	0.04457	0.01712	0.00081	0.95543	0.01712	0.00081	0.05539	0.02716	0.00102	-0.02805	0.01880	0.00300
cinereus_IGG_FFS	cinereus	IGG	FFS	206	25694	25548	3829	14.90231	4.50152	0.98554	0.00619	0.96164	0.01176	0.00068	0.07150	0.04231	0.00128	0.92850	0.04231	0.00128	0.05026	0.01689	0.00081	0.94974	0.01689	0.00081	0.05779	0.02305	0.00095	-0.02555	0.02087	0.00619
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	42	26832	26664	2721	10.14088	2.62880	0.31295	0.00342	0.96512	0.01254	0.00068	0.06597	0.04683	0.00132	0.93403	0.04683	0.00132	0.04225	0.01660	0.00079	0.95775	0.01660	0.00079	0.05241	0.02596	0.00098	-0.02281	0.01700	0.00342
cinereus_SG_FFS	cinereus	SG	FFS	364	24385	24259	2122	8.70207	1.99168	0.67673	0.00527	0.96649	0.01336	0.00074	0.06499	0.05164	0.00146	0.93501	0.05164	0.00146	0.03805	0.01577	0.00080	0.96195	0.01577	0.00080	0.05617	0.03764	0.00124	-0.01437	0.01075	0.00527
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	23	25801	25651	2588	10.03062	2.65160	0.40005	0.00394	0.96566	0.01255	0.00070	0.06670	0.04832	0.00137	0.93330	0.04832	0.00137	0.04122	0.01611	0.00079	0.95878	0.01611	0.00079	0.05228	0.02698	0.00102	-0.02425	0.01567	0.00394
montanus_SG_Fresh	montanus	SG	Fresh	93	26845	26677	3994	14.87800	4.97448	0.03187	0.00109	0.95631	0.01471	0.00074	0.08225	0.05400	0.00142	0.91775	0.05400	0.00142	0.05414	0.01943	0.00085	0.94586	0.01943	0.00085	0.06023	0.02406	0.00095	-0.04100	0.03031	0.00109
