Dataset	Site_Type	Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
downsamp_allsnps_noncoding	noncoding	glutinosus_SG_Blood	glutinosus	SG	Blood	7	1835	1819	211	11.49864	1.69809	0.49332	0.01640	0.95876	0.01531	0.00289	0.07539	0.05514	0.00548	0.92461	0.05514	0.00548	0.04847	0.01892	0.00321	0.95153	0.01892	0.00321	0.07346	0.04824	0.00513	-0.00274	0.01131	0.01640
downsamp_allsnps_noncoding	noncoding	montanus_SG_FFS	montanus	SG	FFS	2	2120	2105	197	9.29245	3.16840	2.81306	0.03643	0.97169	0.00966	0.00213	0.05128	0.03345	0.00397	0.94872	0.03345	0.00397	0.03571	0.01362	0.00253	0.96429	0.01362	0.00253	0.04502	0.02354	0.00333	-0.01198	0.01239	0.03643
downsamp_allsnps_noncoding	noncoding	montanus_IGG_FFS	montanus	IGG	FFS	1	2105	2092	216	10.26128	3.10166	2.87464	0.03695	0.97056	0.00985	0.00216	0.05173	0.03242	0.00392	0.94827	0.03242	0.00392	0.03746	0.01372	0.00255	0.96254	0.01372	0.00255	0.04610	0.02218	0.00325	-0.00998	0.01466	0.03695
downsamp_allsnps_noncoding	noncoding	cinereus_IGG_Blood	cinereus	IGG	Blood	9	2276	2259	279	12.25835	2.45079	0.84285	0.01924	0.96225	0.01234	0.00233	0.06547	0.04209	0.00430	0.93453	0.04209	0.00430	0.04797	0.01759	0.00278	0.95203	0.01759	0.00278	0.06478	0.03548	0.00395	-0.00033	0.01766	0.01924
downsamp_allsnps_noncoding	noncoding	yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	3	2334	2316	209	8.95458	1.99486	0.00512	0.00148	0.96294	0.01524	0.00255	0.07155	0.05874	0.00502	0.92845	0.05874	0.00502	0.04092	0.01735	0.00273	0.95908	0.01735	0.00273	0.05456	0.03084	0.00363	-0.02549	0.01596	0.00148
downsamp_allsnps_noncoding	noncoding	yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	2	2334	2249	250	10.71123	4.05184	0.38437	0.01283	0.96537	0.01241	0.00231	0.06584	0.04679	0.00448	0.93416	0.04679	0.00448	0.04207	0.01622	0.00264	0.95793	0.01622	0.00264	0.04783	0.02099	0.00300	-0.03238	0.02501	0.01283
downsamp_allsnps_noncoding	noncoding	glutinosus_SG_Fresh	glutinosus	SG	Fresh	6	2333	2248	300	12.85898	1.95114	0.04650	0.00446	0.95349	0.01665	0.00267	0.09001	0.06415	0.00524	0.90999	0.06415	0.00524	0.05540	0.02130	0.00302	0.94460	0.02130	0.00302	0.07501	0.03961	0.00412	-0.02250	0.01525	0.00446
downsamp_allsnps_noncoding	noncoding	yonahlossee_SG_Blood	yonahlossee	SG	Blood	0	2283	2200	181	7.92816	1.67236	0.22039	0.00983	0.96781	0.01320	0.00241	0.06088	0.04975	0.00467	0.93912	0.04975	0.00467	0.03592	0.01528	0.00259	0.96408	0.01528	0.00259	0.05227	0.03403	0.00386	-0.01292	0.01156	0.00983
downsamp_allsnps_noncoding	noncoding	cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	0	2295	2212	161	7.01525	1.21525	0.16899	0.00858	0.96906	0.01348	0.00242	0.05882	0.05125	0.00473	0.94118	0.05125	0.00473	0.03301	0.01464	0.00253	0.96699	0.01464	0.00253	0.05984	0.05079	0.00470	0.00153	0.00381	0.00858
downsamp_allsnps_noncoding	noncoding	glutinosus_SG_FFS	glutinosus	SG	FFS	4	1459	1406	126	8.63605	2.07128	1.89752	0.03606	0.97410	0.00878	0.00245	0.04335	0.02838	0.00441	0.95665	0.02838	0.00441	0.03291	0.01251	0.00293	0.96709	0.01251	0.00293	0.04504	0.02642	0.00426	0.00338	0.01185	0.03606
downsamp_allsnps_noncoding	noncoding	welleri_IGG_FFS	welleri	IGG	FFS	365	2141	2095	169	7.89351	1.01355	0.01337	0.00250	0.96065	0.01811	0.00291	0.07870	0.07242	0.00582	0.92130	0.07242	0.00582	0.03941	0.01814	0.00291	0.96059	0.01814	0.00291	0.07870	0.07242	0.00582	0.00000	0.00000	0.00250
downsamp_allsnps_noncoding	noncoding	cinereus_IGG_FFS	cinereus	IGG	FFS	13	2194	2119	151	6.88241	1.00638	0.00634	0.00170	0.96593	0.01580	0.00268	0.06814	0.06318	0.00537	0.93186	0.06318	0.00537	0.03424	0.01589	0.00269	0.96576	0.01589	0.00269	0.06814	0.06318	0.00537	0.00000	0.00000	0.00170
downsamp_allsnps_noncoding	noncoding	cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	2	2327	2242	194	8.33691	2.45853	0.43669	0.01370	0.97042	0.01107	0.00218	0.05716	0.04240	0.00427	0.94284	0.04240	0.00427	0.03529	0.01430	0.00248	0.96471	0.01430	0.00248	0.04383	0.02234	0.00310	-0.02208	0.01402	0.01370
downsamp_allsnps_noncoding	noncoding	cinereus_SG_FFS	cinereus	SG	FFS	46	1978	1917	148	7.48231	1.23761	0.18125	0.00957	0.96562	0.01526	0.00278	0.06370	0.05664	0.00535	0.93630	0.05664	0.00535	0.03589	0.01610	0.00285	0.96411	0.01610	0.00285	0.06269	0.05171	0.00511	-0.00152	0.00834	0.00957
downsamp_allsnps_noncoding	noncoding	cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	1	2044	1969	157	7.68102	1.72798	0.19812	0.00985	0.96942	0.01240	0.00246	0.05871	0.04746	0.00482	0.94129	0.04746	0.00482	0.03449	0.01460	0.00267	0.96551	0.01460	0.00267	0.05121	0.03414	0.00409	-0.01125	0.00917	0.00985
downsamp_allsnps_noncoding	noncoding	montanus_SG_Fresh	montanus	SG	Fresh	28	2330	2245	281	12.06009	3.77296	0.26058	0.01058	0.96284	0.01287	0.00235	0.07017	0.04781	0.00453	0.92983	0.04781	0.00453	0.04584	0.01697	0.00270	0.95416	0.01697	0.00270	0.05289	0.02260	0.00311	-0.03078	0.02409	0.01058
downsamp_allsnps_noncoding	noncoding	yonahlossee_SG_FFS	yonahlossee	SG	FFS	2	2126	2048	140	6.58514	1.08561	0.11973	0.00750	0.96851	0.01443	0.00261	0.06221	0.05694	0.00518	0.93779	0.05694	0.00518	0.03215	0.01480	0.00264	0.96785	0.01480	0.00264	0.06199	0.05629	0.00515	-0.00038	0.00100	0.00750
downsamp_allsnps_noncoding	noncoding	montanus_IGG_Fresh	montanus	IGG	Fresh	11	2283	2199	190	8.32238	1.87779	0.59023	0.01608	0.96956	0.01181	0.00227	0.05723	0.04429	0.00440	0.94277	0.04429	0.00440	0.03543	0.01444	0.00251	0.96457	0.01444	0.00251	0.05212	0.03426	0.00387	-0.00795	0.01014	0.01608
downsamp_allsnps_noncoding	noncoding	yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	1	2330	2246	227	9.74249	2.78112	0.24232	0.01020	0.96527	0.01323	0.00238	0.06831	0.05195	0.00472	0.93169	0.05195	0.00472	0.04059	0.01616	0.00263	0.95941	0.01616	0.00263	0.05060	0.02579	0.00333	-0.02955	0.01857	0.01020
downsamp_allsnps_noncoding	noncoding	yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	8	2334	2249	401	17.18081	7.82434	1.32189	0.02380	0.96253	0.01143	0.00221	0.06887	0.03959	0.00412	0.93113	0.03959	0.00412	0.04928	0.01620	0.00263	0.95072	0.01620	0.00263	0.05259	0.01842	0.00281	-0.03182	0.02413	0.02380
downsamp_allsnps_noncoding	noncoding	glutinosus_SG_Blood	glutinosus	SG	Blood	8	2271	2188	344	15.14751	3.25407	2.02308	0.02985	0.95485	0.01453	0.00253	0.07700	0.04663	0.00453	0.92300	0.04663	0.00453	0.05717	0.02031	0.00299	0.94283	0.02031	0.00299	0.06929	0.03153	0.00373	-0.01408	0.02424	0.02985
downsamp_allsnps_noncoding	noncoding	montanus_SG_FFS	montanus	SG	FFS	3	1775	1710	119	6.70423	1.50423	0.25012	0.01187	0.97296	0.01118	0.00251	0.05070	0.04168	0.00485	0.94930	0.04168	0.00485	0.03028	0.01302	0.00271	0.96972	0.01302	0.00271	0.04845	0.03589	0.00450	-0.00338	0.00675	0.01187
downsamp_allsnps_noncoding	noncoding	montanus_IGG_FFS	montanus	IGG	FFS	7	1722	1663	133	7.72358	1.35075	0.22786	0.01150	0.96748	0.01369	0.00282	0.06446	0.05424	0.00561	0.93554	0.05424	0.00561	0.03557	0.01539	0.00299	0.96443	0.01539	0.00299	0.05943	0.04608	0.00517	-0.00755	0.00459	0.01150
downsamp_allsnps_noncoding	noncoding	cinereus_IGG_Blood	cinereus	IGG	Blood	54	2275	2196	263	11.56044	2.14725	0.52932	0.01525	0.96176	0.01323	0.00241	0.06696	0.04516	0.00446	0.93304	0.04516	0.00446	0.04711	0.01782	0.00280	0.95289	0.01782	0.00280	0.06579	0.03814	0.00409	-0.00161	0.01556	0.01525
downsamp_allsnps_noncoding	noncoding	yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	1	2334	2249	209	8.95458	1.99486	0.00512	0.00148	0.96294	0.01524	0.00255	0.07155	0.05874	0.00502	0.92845	0.05874	0.00502	0.04092	0.01735	0.00273	0.95908	0.01735	0.00273	0.05456	0.03084	0.00363	-0.02549	0.01596	0.00148
downsamp_allsnps_noncoding	noncoding	yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	2	2334	2285	225	9.64010	3.08655	0.33798	0.01203	0.96692	0.01226	0.00229	0.06316	0.04636	0.00446	0.93684	0.04636	0.00446	0.03947	0.01562	0.00259	0.96053	0.01562	0.00259	0.04694	0.02215	0.00308	-0.02779	0.02019	0.01203
downsamp_allsnps_noncoding	noncoding	glutinosus_SG_Fresh	glutinosus	SG	Fresh	46	2333	2284	277	11.87312	1.78054	0.17137	0.00857	0.95253	0.01852	0.00282	0.08808	0.06846	0.00542	0.91192	0.06846	0.00542	0.05342	0.02163	0.00305	0.94658	0.02163	0.00305	0.07665	0.04671	0.00447	-0.01715	0.01857	0.00857
downsamp_allsnps_noncoding	noncoding	yonahlossee_SG_Blood	yonahlossee	SG	Blood	1	1781	1742	128	7.18697	1.37956	0.23563	0.01150	0.97080	0.01207	0.00260	0.05503	0.04529	0.00504	0.94497	0.04529	0.00504	0.03257	0.01397	0.00280	0.96743	0.01397	0.00280	0.05128	0.03719	0.00457	-0.00561	0.00783	0.01150
downsamp_allsnps_noncoding	noncoding	cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	1	877	861	57	6.49943	1.24173	0.18351	0.01447	0.97292	0.01147	0.00362	0.05302	0.04485	0.00715	0.94698	0.04485	0.00715	0.02979	0.01301	0.00385	0.97021	0.01301	0.00385	0.05112	0.04111	0.00685	-0.00285	0.00313	0.01447
downsamp_allsnps_noncoding	noncoding	glutinosus_SG_FFS	glutinosus	SG	FFS	0	174	171	11	6.32184	1.12644	0.11109	0.02527	0.96983	0.01390	0.00894	0.06034	0.05559	0.01787	0.93966	0.05559	0.01787	0.03089	0.01430	0.00907	0.96911	0.01430	0.00907	0.05843	0.05260	0.01739	-0.00287	0.00144	0.02527
downsamp_allsnps_noncoding	noncoding	welleri_IGG_FFS	welleri	IGG	FFS	427	2286	2239	352	15.39808	6.45494	1.33429	0.02416	0.95957	0.01337	0.00242	0.07691	0.04952	0.00465	0.92309	0.04952	0.00465	0.05086	0.01773	0.00279	0.94914	0.01773	0.00279	0.05534	0.02101	0.00303	-0.04174	0.02964	0.02416
downsamp_allsnps_noncoding	noncoding	cinereus_IGG_FFS	cinereus	IGG	FFS	34	2165	2127	215	9.93072	1.81293	0.16508	0.00873	0.96578	0.01209	0.00236	0.06443	0.04497	0.00456	0.93557	0.04497	0.00456	0.04194	0.01633	0.00275	0.95806	0.01633	0.00275	0.06015	0.03565	0.00406	-0.00635	0.00935	0.00873
downsamp_allsnps_noncoding	noncoding	cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	12	2121	2078	169	7.96794	1.60915	0.23820	0.01060	0.96888	0.01242	0.00242	0.06129	0.04884	0.00480	0.93871	0.04884	0.00480	0.03548	0.01485	0.00265	0.96452	0.01485	0.00265	0.05343	0.03601	0.00412	-0.01179	0.00717	0.01060
downsamp_allsnps_noncoding	noncoding	cinereus_SG_FFS	cinereus	SG	FFS	56	2078	2041	215	10.34649	2.47305	1.51853	0.02703	0.96663	0.01194	0.00240	0.06355	0.04505	0.00466	0.93645	0.04505	0.00466	0.04063	0.01550	0.00273	0.95937	0.01550	0.00273	0.05596	0.03315	0.00399	-0.01327	0.01223	0.02703
downsamp_allsnps_noncoding	noncoding	cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	10	1615	1585	106	6.56347	1.47740	0.24964	0.01243	0.97260	0.01160	0.00268	0.05294	0.04475	0.00526	0.94706	0.04475	0.00526	0.03011	0.01314	0.00285	0.96989	0.01314	0.00285	0.04819	0.03607	0.00473	-0.00712	0.00630	0.01243
downsamp_allsnps_noncoding	noncoding	montanus_SG_Fresh	montanus	SG	Fresh	19	2330	2281	280	12.01717	3.79056	0.23778	0.01010	0.96270	0.01321	0.00238	0.06989	0.04830	0.00455	0.93011	0.04830	0.00455	0.04541	0.01686	0.00269	0.95459	0.01686	0.00269	0.05225	0.02230	0.00309	-0.03127	0.02536	0.01010
downsamp_allsnps_noncoding	noncoding	yonahlossee_SG_FFS	yonahlossee	SG	FFS	4	2302	2253	202	8.77498	2.06299	0.52059	0.01504	0.96720	0.01278	0.00236	0.06386	0.04966	0.00464	0.93614	0.04966	0.00464	0.03789	0.01556	0.00260	0.96211	0.01556	0.00260	0.05101	0.02920	0.00356	-0.01987	0.01189	0.01504
downsamp_allsnps_noncoding	noncoding	montanus_IGG_Fresh	montanus	IGG	Fresh	3	2319	2270	220	9.48685	1.92842	0.06649	0.00535	0.96173	0.01539	0.00258	0.07266	0.05824	0.00501	0.92734	0.05824	0.00501	0.04285	0.01788	0.00278	0.95715	0.01788	0.00278	0.05857	0.03402	0.00383	-0.02113	0.01595	0.00535
downsamp_allsnps_noncoding	noncoding	yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	3	2325	2277	224	9.63441	2.82194	0.19031	0.00905	0.96523	0.01328	0.00239	0.06681	0.05056	0.00466	0.93319	0.05056	0.00466	0.04057	0.01629	0.00265	0.95943	0.01629	0.00265	0.05006	0.02521	0.00329	-0.02800	0.01935	0.00905
downsamp_allsnps_noncoding	noncoding	yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	5	2333	2284	257	11.01586	4.33176	0.62059	0.01631	0.96555	0.01204	0.00227	0.06228	0.04173	0.00423	0.93772	0.04173	0.00423	0.04245	0.01620	0.00264	0.95755	0.01620	0.00264	0.04782	0.02056	0.00297	-0.02622	0.02323	0.01631
downsamp_allsnps_noncoding	noncoding	glutinosus_SG_Blood	glutinosus	SG	Blood	16	1871	1831	213	11.38429	1.50935	0.25005	0.01156	0.95617	0.01673	0.00299	0.08391	0.06381	0.00584	0.91609	0.06381	0.00584	0.05037	0.02021	0.00329	0.94963	0.02021	0.00329	0.07679	0.05058	0.00520	-0.01069	0.01085	0.01156
downsamp_allsnps_noncoding	noncoding	montanus_SG_FFS	montanus	SG	FFS	2	2086	2046	177	8.48514	3.21572	3.14481	0.03883	0.97454	0.00869	0.00204	0.04524	0.02948	0.00376	0.95476	0.02948	0.00376	0.03225	0.01235	0.00243	0.96775	0.01235	0.00243	0.03985	0.02019	0.00311	-0.00997	0.01254	0.03883
downsamp_allsnps_noncoding	noncoding	montanus_IGG_FFS	montanus	IGG	FFS	5	2041	2001	205	10.04410	2.53062	1.46781	0.02682	0.96697	0.01198	0.00242	0.05921	0.04145	0.00451	0.94079	0.04145	0.00451	0.03992	0.01541	0.00275	0.96008	0.01541	0.00275	0.05387	0.03105	0.00390	-0.00926	0.01406	0.02682
downsamp_allsnps_noncoding	noncoding	cinereus_IGG_Blood	cinereus	IGG	Blood	18	1903	1872	141	7.40935	1.64162	0.44773	0.01534	0.97294	0.01050	0.00235	0.04484	0.03362	0.00420	0.95516	0.03362	0.00420	0.03168	0.01300	0.00261	0.96832	0.01300	0.00261	0.04799	0.03271	0.00415	0.00476	0.01136	0.01534
downsamp_allsnps_noncoding	noncoding	yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	5	2334	2285	209	8.95458	1.99486	0.00512	0.00148	0.96294	0.01524	0.00255	0.07155	0.05874	0.00502	0.92845	0.05874	0.00502	0.04092	0.01735	0.00273	0.95908	0.01735	0.00273	0.05456	0.03084	0.00363	-0.02549	0.01596	0.00148
downsamp_allsnps_noncoding	noncoding	yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	2	2334	2228	251	10.75407	5.08526	0.34035	0.01208	0.96466	0.01292	0.00235	0.06656	0.04782	0.00453	0.93344	0.04782	0.00453	0.04236	0.01656	0.00266	0.95764	0.01656	0.00266	0.04692	0.02032	0.00295	-0.03614	0.02821	0.01208
downsamp_allsnps_noncoding	noncoding	glutinosus_SG_Fresh	glutinosus	SG	Fresh	40	2333	2227	300	12.85898	1.95114	0.04650	0.00446	0.95349	0.01665	0.00267	0.09001	0.06415	0.00524	0.90999	0.06415	0.00524	0.05540	0.02130	0.00302	0.94460	0.02130	0.00302	0.07501	0.03961	0.00412	-0.02250	0.01525	0.00446
downsamp_allsnps_noncoding	noncoding	yonahlossee_SG_Blood	yonahlossee	SG	Blood	0	2283	2179	181	7.92816	1.67236	0.22039	0.00983	0.96781	0.01320	0.00241	0.06088	0.04975	0.00467	0.93912	0.04975	0.00467	0.03592	0.01528	0.00259	0.96408	0.01528	0.00259	0.05227	0.03403	0.00386	-0.01292	0.01156	0.00983
downsamp_allsnps_noncoding	noncoding	cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	0	877	826	57	6.49943	1.24173	0.18351	0.01447	0.97292	0.01147	0.00362	0.05302	0.04485	0.00715	0.94698	0.04485	0.00715	0.02979	0.01301	0.00385	0.97021	0.01301	0.00385	0.05112	0.04111	0.00685	-0.00285	0.00313	0.01447
downsamp_allsnps_noncoding	noncoding	glutinosus_SG_FFS	glutinosus	SG	FFS	3	637	620	51	8.00628	1.26531	0.33359	0.02288	0.96376	0.01588	0.00499	0.07091	0.06218	0.00988	0.92909	0.06218	0.00988	0.03813	0.01695	0.00516	0.96187	0.01695	0.00516	0.06870	0.05808	0.00955	-0.00366	0.00407	0.02288
downsamp_allsnps_noncoding	noncoding	welleri_IGG_FFS	welleri	IGG	FFS	335	1940	1894	162	8.35052	1.01289	0.01273	0.00256	0.95838	0.01906	0.00313	0.08273	0.07580	0.00625	0.91727	0.07580	0.00625	0.04169	0.01909	0.00314	0.95831	0.01909	0.00314	0.08290	0.07571	0.00625	0.00026	0.00064	0.00256
downsamp_allsnps_noncoding	noncoding	cinereus_IGG_FFS	cinereus	IGG	FFS	37	2268	2167	415	18.29806	6.84259	2.58086	0.03373	0.96256	0.00985	0.00208	0.06695	0.03263	0.00379	0.93305	0.03263	0.00379	0.05239	0.01575	0.00264	0.94761	0.01575	0.00264	0.05689	0.01866	0.00287	-0.01996	0.02017	0.03373
downsamp_allsnps_noncoding	noncoding	cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	12	2327	2222	194	8.33691	2.45853	0.43669	0.01370	0.97042	0.01107	0.00218	0.05716	0.04240	0.00427	0.94284	0.04240	0.00427	0.03529	0.01430	0.00248	0.96471	0.01430	0.00248	0.04383	0.02234	0.00310	-0.02208	0.01402	0.01370
downsamp_allsnps_noncoding	noncoding	cinereus_SG_FFS	cinereus	SG	FFS	37	2246	2150	258	11.48709	3.17765	1.83970	0.02862	0.96723	0.01065	0.00218	0.06070	0.03814	0.00412	0.93930	0.03814	0.00412	0.04211	0.01511	0.00259	0.95789	0.01511	0.00259	0.05228	0.02456	0.00331	-0.01471	0.01473	0.02862
downsamp_allsnps_noncoding	noncoding	cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	5	1960	1875	141	7.19388	1.57398	0.24465	0.01117	0.97092	0.01198	0.00247	0.05459	0.04475	0.00478	0.94541	0.04475	0.00478	0.03253	0.01392	0.00267	0.96747	0.01392	0.00267	0.05000	0.03519	0.00424	-0.00689	0.00876	0.01117
downsamp_allsnps_noncoding	noncoding	montanus_SG_Fresh	montanus	SG	Fresh	24	2329	2223	269	11.55002	2.81365	0.19206	0.00908	0.96171	0.01366	0.00242	0.07314	0.05152	0.00470	0.92686	0.05152	0.00470	0.04634	0.01755	0.00274	0.95366	0.01755	0.00274	0.05642	0.02612	0.00335	-0.02800	0.02077	0.00908
downsamp_allsnps_noncoding	noncoding	yonahlossee_SG_FFS	yonahlossee	SG	FFS	5	2173	2079	164	7.54717	1.10630	0.14109	0.00806	0.96426	0.01611	0.00272	0.07148	0.06443	0.00545	0.92852	0.06443	0.00545	0.03673	0.01666	0.00277	0.96327	0.01666	0.00277	0.07026	0.06271	0.00537	-0.00196	0.00083	0.00806
downsamp_allsnps_noncoding	noncoding	montanus_IGG_Fresh	montanus	IGG	Fresh	12	2131	2031	154	7.22665	1.35007	0.22763	0.01034	0.96891	0.01332	0.00250	0.05936	0.05082	0.00488	0.94064	0.05082	0.00488	0.03361	0.01474	0.00263	0.96639	0.01474	0.00263	0.05811	0.04700	0.00470	-0.00188	0.00516	0.01034
downsamp_allsnps_noncoding	noncoding	yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	3	2327	2221	209	8.98152	2.10400	0.29271	0.01122	0.96580	0.01342	0.00240	0.06675	0.05255	0.00475	0.93325	0.05255	0.00475	0.03923	0.01614	0.00263	0.96077	0.01614	0.00263	0.05317	0.03073	0.00363	-0.02058	0.01292	0.01122
downsamp_allsnps_noncoding	noncoding	yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	9	2334	2228	407	17.43787	7.97901	1.05614	0.02127	0.96263	0.01144	0.00221	0.06956	0.04036	0.00416	0.93044	0.04036	0.00416	0.04907	0.01608	0.00262	0.95093	0.01608	0.00262	0.05232	0.01826	0.00280	-0.03395	0.02417	0.02127
downsamp_allsnps_noncoding	noncoding	glutinosus_SG_Blood	glutinosus	SG	Blood	8	1464	1398	151	10.31421	1.21858	0.17092	0.01080	0.95594	0.01822	0.00353	0.08402	0.06949	0.00689	0.91598	0.06949	0.00689	0.04781	0.02023	0.00372	0.95219	0.02023	0.00372	0.08561	0.06914	0.00687	0.00239	0.00495	0.01080
downsamp_allsnps_noncoding	noncoding	montanus_SG_FFS	montanus	SG	FFS	5	2108	2016	189	8.96584	2.95825	2.25834	0.03273	0.97182	0.00974	0.00215	0.05164	0.03463	0.00405	0.94836	0.03463	0.00405	0.03531	0.01365	0.00254	0.96469	0.01365	0.00254	0.04511	0.02419	0.00339	-0.01228	0.01239	0.03273
downsamp_allsnps_noncoding	noncoding	montanus_IGG_FFS	montanus	IGG	FFS	0	760	739	50	6.57895	1.15789	0.13314	0.01324	0.97007	0.01335	0.00419	0.05987	0.05339	0.00838	0.94013	0.05339	0.00838	0.03141	0.01418	0.00432	0.96859	0.01418	0.00432	0.05768	0.04999	0.00811	-0.00329	0.00164	0.01324
downsamp_allsnps_noncoding	noncoding	cinereus_IGG_Blood	cinereus	IGG	Blood	5	2012	1928	181	8.99602	2.03579	0.82219	0.02021	0.97169	0.00969	0.00219	0.04320	0.02745	0.00369	0.95680	0.02745	0.00369	0.03565	0.01359	0.00260	0.96435	0.01359	0.00260	0.04804	0.02666	0.00364	0.00870	0.01694	0.02021
downsamp_allsnps_noncoding	noncoding	yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	1	2330	2224	178	7.63948	1.27983	0.20161	0.00930	0.96652	0.01444	0.00249	0.06609	0.05703	0.00495	0.93391	0.05703	0.00495	0.03584	0.01576	0.00260	0.96416	0.01576	0.00260	0.06280	0.05139	0.00470	-0.00494	0.00373	0.00930
downsamp_allsnps_noncoding	noncoding	yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	4	2334	2319	251	10.75407	5.08526	0.34035	0.01208	0.96466	0.01292	0.00235	0.06656	0.04782	0.00453	0.93344	0.04782	0.00453	0.04236	0.01656	0.00266	0.95764	0.01656	0.00266	0.04692	0.02032	0.00295	-0.03614	0.02821	0.01208
downsamp_allsnps_noncoding	noncoding	glutinosus_SG_Fresh	glutinosus	SG	Fresh	18	2333	2318	277	11.87312	1.78054	0.17137	0.00857	0.95253	0.01852	0.00282	0.08808	0.06846	0.00542	0.91192	0.06846	0.00542	0.05342	0.02163	0.00305	0.94658	0.02163	0.00305	0.07665	0.04671	0.00447	-0.01715	0.01857	0.00857
downsamp_allsnps_noncoding	noncoding	yonahlossee_SG_Blood	yonahlossee	SG	Blood	1	2319	2304	203	8.75377	2.58689	0.34092	0.01212	0.96777	0.01239	0.00231	0.06059	0.04540	0.00442	0.93941	0.04540	0.00442	0.03762	0.01539	0.00258	0.96238	0.01539	0.00258	0.04679	0.02420	0.00323	-0.02309	0.01635	0.01212
downsamp_allsnps_noncoding	noncoding	cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	1	877	869	57	6.49943	1.24173	0.18351	0.01447	0.97292	0.01147	0.00362	0.05302	0.04485	0.00715	0.94698	0.04485	0.00715	0.02979	0.01301	0.00385	0.97021	0.01301	0.00385	0.05112	0.04111	0.00685	-0.00285	0.00313	0.01447
downsamp_allsnps_noncoding	noncoding	glutinosus_SG_FFS	glutinosus	SG	FFS	1	488	486	20	4.09836	1.04713	0.04500	0.00960	0.98002	0.00948	0.00441	0.03791	0.03603	0.00859	0.96209	0.03603	0.00859	0.02024	0.00963	0.00444	0.97976	0.00963	0.00444	0.03928	0.03684	0.00869	0.00205	0.00205	0.00960
downsamp_allsnps_noncoding	noncoding	welleri_IGG_FFS	welleri	IGG	FFS	407	2258	2246	271	12.00177	2.78299	0.29937	0.01151	0.95828	0.01512	0.00259	0.07968	0.05744	0.00504	0.92032	0.05744	0.00504	0.04974	0.01917	0.00291	0.95026	0.01917	0.00291	0.06175	0.03032	0.00366	-0.03000	0.02275	0.01151
downsamp_allsnps_noncoding	noncoding	cinereus_IGG_FFS	cinereus	IGG	FFS	11	2255	2241	367	16.27494	5.09180	1.55546	0.02626	0.96364	0.00994	0.00210	0.06553	0.03339	0.00385	0.93447	0.03339	0.00385	0.05020	0.01565	0.00263	0.94980	0.01565	0.00263	0.05615	0.01970	0.00296	-0.01812	0.01857	0.02626
downsamp_allsnps_noncoding	noncoding	cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	7	2316	2301	168	7.25389	1.61269	0.23740	0.01012	0.97172	0.01135	0.00221	0.05484	0.04386	0.00435	0.94516	0.04386	0.00435	0.03228	0.01360	0.00242	0.96772	0.01360	0.00242	0.04721	0.03077	0.00364	-0.01144	0.00818	0.01012
downsamp_allsnps_noncoding	noncoding	cinereus_SG_FFS	cinereus	SG	FFS	27	2055	2044	204	9.92701	2.41509	1.65771	0.02840	0.96688	0.01202	0.00242	0.05876	0.04120	0.00448	0.94124	0.04120	0.00448	0.04001	0.01554	0.00275	0.95999	0.01554	0.00275	0.05502	0.03268	0.00399	-0.00748	0.01450	0.02840
downsamp_allsnps_noncoding	noncoding	cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	3	2044	2031	157	7.68102	1.72798	0.19812	0.00985	0.96942	0.01240	0.00246	0.05871	0.04746	0.00482	0.94129	0.04746	0.00482	0.03449	0.01460	0.00267	0.96551	0.01460	0.00267	0.05121	0.03414	0.00409	-0.01125	0.00917	0.00985
