Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
glutinosus_SG_FFS	glutinosus	SG	FFS	0	171	171	25	14.61988	2.23392	1.82731	0.10337	0.95361	0.01590	0.00964	0.08694	0.05878	0.01854	0.91306	0.05878	0.01854	0.05686	0.02084	0.01104	0.94314	0.02084	0.01104	0.07466	0.04008	0.01531	-0.02364	0.02196	0.10337
welleri_IGG_FFS	welleri	IGG	FFS	40	286	286	57	19.93007	5.37413	1.74375	0.07808	0.94971	0.01388	0.00697	0.08613	0.04914	0.01311	0.91387	0.04914	0.01311	0.06786	0.02170	0.00871	0.93214	0.02170	0.00871	0.07458	0.02623	0.00958	-0.01630	0.04482	0.07808
cinereus_IGG_FFS	cinereus	IGG	FFS	2	277	277	59	21.29964	4.97473	2.26385	0.09040	0.93688	0.01948	0.00839	0.12503	0.07781	0.01676	0.87497	0.07781	0.01676	0.07945	0.02663	0.00980	0.92055	0.02663	0.00980	0.09027	0.03483	0.01121	-0.06353	0.03817	0.09040
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	0	308	308	44	14.28571	1.76623	0.17970	0.02415	0.94643	0.01951	0.00796	0.10714	0.07806	0.01592	0.89286	0.07806	0.01592	0.06250	0.02407	0.00884	0.93750	0.02407	0.00884	0.09091	0.05414	0.01326	-0.02435	0.01162	0.02415
cinereus_SG_FFS	cinereus	SG	FFS	7	284	284	46	16.19718	4.74296	5.30119	0.13662	0.95690	0.01206	0.00652	0.08620	0.04824	0.01303	0.91380	0.04824	0.01303	0.05844	0.01962	0.00831	0.94156	0.01962	0.00831	0.06946	0.02812	0.00995	-0.03253	0.01595	0.13662
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	0	205	205	29	14.14634	1.62439	0.23568	0.03391	0.94878	0.01820	0.00942	0.10244	0.07279	0.01884	0.89756	0.07279	0.01884	0.06098	0.02322	0.01064	0.93902	0.02322	0.01064	0.08780	0.05108	0.01578	-0.02195	0.01055	0.03391
montanus_SG_Fresh	montanus	SG	Fresh	0	308	308	70	22.72727	5.99351	0.00647	0.00458	0.92760	0.02376	0.00878	0.14026	0.09350	0.01742	0.85974	0.09350	0.01742	0.08695	0.02941	0.00977	0.91305	0.02941	0.00977	0.09492	0.03505	0.01067	-0.08398	0.06660	0.00458
yonahlossee_SG_FFS	yonahlossee	SG	FFS	0	308	308	61	19.80519	2.00000	0.00000	0.00000	0.91640	0.03106	0.01004	0.16396	0.12205	0.01991	0.83604	0.12205	0.01991	0.09131	0.03454	0.01059	0.90869	0.03454	0.01059	0.12175	0.06140	0.01412	-0.06331	0.03262	0.00000
montanus_IGG_Fresh	montanus	IGG	Fresh	3	308	308	68	22.07792	5.39286	0.44777	0.03813	0.92113	0.02739	0.00943	0.15514	0.10671	0.01861	0.84486	0.10671	0.01861	0.09070	0.03276	0.01031	0.90930	0.03276	0.01031	0.09979	0.03971	0.01135	-0.10362	0.06188	0.03813
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	0	308	308	71	23.05195	2.78247	0.68542	0.04717	0.92073	0.02438	0.00890	0.15693	0.09640	0.01769	0.84307	0.09640	0.01769	0.09738	0.03310	0.01037	0.90262	0.03310	0.01037	0.12208	0.05250	0.01306	-0.05768	0.02539	0.04717
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	1	308	308	69	22.40260	2.93506	0.06092	0.01406	0.91450	0.02832	0.00959	0.17100	0.11326	0.01918	0.82900	0.11326	0.01918	0.09993	0.03581	0.01078	0.90007	0.03581	0.01078	0.11991	0.05156	0.01294	-0.08793	0.04054	0.01406
glutinosus_SG_Blood	glutinosus	SG	Blood	1	308	308	100	32.46753	5.74351	0.69295	0.04743	0.90616	0.02573	0.00914	0.17079	0.08926	0.01702	0.82921	0.08926	0.01702	0.11877	0.03496	0.01065	0.88123	0.03496	0.01065	0.13009	0.04197	0.01167	-0.08149	0.05704	0.04743
montanus_SG_FFS	montanus	SG	FFS	0	298	298	52	17.44966	4.20470	5.86705	0.14031	0.95806	0.01182	0.00630	0.07916	0.04575	0.01239	0.92084	0.04575	0.01239	0.05679	0.01837	0.00785	0.94321	0.01837	0.00785	0.06671	0.02781	0.00966	-0.02125	0.02517	0.14031
montanus_IGG_FFS	montanus	IGG	FFS	0	253	253	50	19.76285	2.98419	2.26959	0.09471	0.94025	0.01961	0.00880	0.10962	0.07179	0.01685	0.89038	0.07179	0.01685	0.07329	0.02491	0.00992	0.92671	0.02491	0.00992	0.09071	0.04232	0.01293	-0.03660	0.04221	0.09471
cinereus_IGG_Blood	cinereus	IGG	Blood	2	281	281	43	15.30249	1.90747	0.74855	0.05161	0.94573	0.01929	0.00829	0.10498	0.07436	0.01627	0.89502	0.07436	0.01627	0.06421	0.02421	0.00928	0.93579	0.02421	0.00928	0.08932	0.05217	0.01363	-0.02728	0.01840	0.05161
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	0	308	308	61	19.80519	1.43506	0.24658	0.02829	0.92127	0.02819	0.00957	0.14448	0.10365	0.01834	0.85552	0.10365	0.01834	0.08888	0.03284	0.01033	0.91112	0.03284	0.01033	0.14015	0.08896	0.01700	-0.00649	0.02276	0.02829
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	0	308	303	75	24.35065	2.98701	0.01286	0.00646	0.90666	0.03118	0.01006	0.18669	0.12473	0.02012	0.81331	0.12473	0.02012	0.10710	0.03740	0.01102	0.89290	0.03740	0.01102	0.12868	0.05397	0.01324	-0.09876	0.04846	0.00646
glutinosus_SG_Fresh	glutinosus	SG	Fresh	1	308	303	77	25.00000	2.00000	0.00000	0.00000	0.89529	0.03644	0.01088	0.20617	0.14384	0.02161	0.79383	0.14384	0.02161	0.11485	0.04056	0.01148	0.88515	0.04056	0.01148	0.15314	0.07211	0.01530	-0.07955	0.03844	0.00000
yonahlossee_SG_Blood	yonahlossee	SG	Blood	1	307	302	70	22.80130	1.90228	0.08846	0.01697	0.90798	0.03215	0.01023	0.18404	0.12860	0.02047	0.81596	0.12860	0.02047	0.10301	0.03689	0.01096	0.89699	0.03689	0.01096	0.13844	0.06710	0.01478	-0.06840	0.02962	0.01697
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	0	182	178	25	13.73626	1.45055	0.24892	0.03698	0.95330	0.01576	0.00931	0.07692	0.04930	0.01646	0.92308	0.04930	0.01646	0.05769	0.02152	0.01087	0.94231	0.02152	0.01087	0.07875	0.04103	0.01501	0.00275	0.02347	0.03698
glutinosus_SG_FFS	glutinosus	SG	FFS	0	183	183	20	10.92896	2.63388	2.51907	0.11733	0.96430	0.01302	0.00843	0.05228	0.03140	0.01310	0.94772	0.03140	0.01310	0.04296	0.01667	0.00955	0.95704	0.01667	0.00955	0.05206	0.02591	0.01190	-0.00271	0.02033	0.11733
welleri_IGG_FFS	welleri	IGG	FFS	37	265	265	49	18.49057	2.77358	0.28188	0.03261	0.93899	0.01925	0.00852	0.08931	0.05954	0.01499	0.91069	0.05954	0.01499	0.07621	0.02706	0.01010	0.92379	0.02706	0.01010	0.09258	0.04008	0.01230	0.00786	0.06578	0.03261
cinereus_IGG_FFS	cinereus	IGG	FFS	8	277	275	65	23.46570	5.76895	3.00439	0.10415	0.93302	0.01939	0.00837	0.12948	0.07433	0.01638	0.87052	0.07433	0.01638	0.08634	0.02797	0.01005	0.91366	0.02797	0.01005	0.09561	0.03453	0.01116	-0.06673	0.03966	0.10415
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	1	308	303	52	16.88312	2.73377	0.24159	0.02801	0.94724	0.01705	0.00744	0.10335	0.06719	0.01477	0.89665	0.06719	0.01477	0.06597	0.02306	0.00865	0.93403	0.02306	0.00865	0.08149	0.03596	0.01081	-0.03680	0.02502	0.02801
cinereus_SG_FFS	cinereus	SG	FFS	7	284	281	45	15.84507	3.02817	1.47624	0.07210	0.95475	0.01318	0.00681	0.09049	0.05271	0.01362	0.90951	0.05271	0.01362	0.06014	0.02046	0.00849	0.93986	0.02046	0.00849	0.07475	0.03190	0.01060	-0.02769	0.01421	0.07210
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	0	264	260	40	15.15152	3.03030	1.20820	0.06765	0.95186	0.01606	0.00780	0.09375	0.06302	0.01545	0.90625	0.06302	0.01545	0.05965	0.02183	0.00909	0.94035	0.02183	0.00909	0.07523	0.03749	0.01192	-0.03302	0.02284	0.06765
montanus_SG_Fresh	montanus	SG	Fresh	2	308	303	74	24.02597	6.00000	0.00000	0.00000	0.92478	0.02468	0.00895	0.14286	0.09516	0.01758	0.85714	0.09516	0.01758	0.08992	0.02993	0.00986	0.91008	0.02993	0.00986	0.09809	0.03562	0.01075	-0.08486	0.07122	0.00000
yonahlossee_SG_FFS	yonahlossee	SG	FFS	0	308	303	55	17.85714	1.15909	0.18633	0.02460	0.91883	0.03212	0.01021	0.16234	0.12846	0.02042	0.83766	0.12846	0.02042	0.08514	0.03393	0.01050	0.91486	0.03393	0.01050	0.15974	0.12516	0.02016	-0.00406	0.00182	0.02460
montanus_IGG_Fresh	montanus	IGG	Fresh	1	308	303	66	21.42857	3.39286	0.44777	0.03813	0.92343	0.02619	0.00922	0.14881	0.10174	0.01818	0.85119	0.10174	0.01818	0.08920	0.03172	0.01015	0.91080	0.03172	0.01015	0.10438	0.04363	0.01190	-0.07794	0.04900	0.03813
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	0	308	303	62	20.12987	1.33442	0.22331	0.02693	0.90747	0.03579	0.01078	0.18506	0.14316	0.02156	0.81494	0.14316	0.02156	0.09659	0.03757	0.01104	0.90341	0.03757	0.01104	0.17641	0.13183	0.02069	-0.01299	0.00635	0.02693
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	1	308	303	74	24.02597	2.97078	0.02846	0.00961	0.91477	0.02712	0.00938	0.16829	0.10631	0.01858	0.83171	0.10631	0.01858	0.10187	0.03475	0.01062	0.89813	0.03475	0.01062	0.12240	0.05015	0.01276	-0.07891	0.03898	0.00961
glutinosus_SG_Blood	glutinosus	SG	Blood	1	308	303	77	25.00000	1.84091	0.54464	0.04205	0.90179	0.03364	0.01045	0.19318	0.13257	0.02075	0.80682	0.13257	0.02075	0.11007	0.03816	0.01113	0.88993	0.03816	0.01113	0.16548	0.09532	0.01759	-0.04302	0.02468	0.04205
montanus_SG_FFS	montanus	SG	FFS	0	221	219	29	13.12217	2.09502	1.27729	0.07602	0.95984	0.01307	0.00769	0.07730	0.05072	0.01515	0.92270	0.05072	0.01515	0.05108	0.01851	0.00915	0.94892	0.01851	0.00915	0.07232	0.04285	0.01392	-0.00973	0.01133	0.07602
montanus_IGG_FFS	montanus	IGG	FFS	1	255	250	55	21.56863	2.09804	0.81319	0.05647	0.92026	0.02741	0.01037	0.15686	0.10872	0.02065	0.84314	0.10872	0.02065	0.09216	0.03277	0.01134	0.90784	0.03277	0.01134	0.12863	0.07132	0.01672	-0.04771	0.03211	0.05647
cinereus_IGG_Blood	cinereus	IGG	Blood	0	163	163	30	18.40491	1.57055	0.24653	0.03889	0.94018	0.01839	0.01062	0.11963	0.07356	0.02124	0.88037	0.07356	0.02124	0.07592	0.02632	0.01271	0.92408	0.02632	0.01271	0.10532	0.05280	0.01800	-0.02147	0.01034	0.03889
